Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag
LINCS_L1000_Chem_Pert_down,LJP006 A375 24H-saracatinib-10,10/68,8.51391194849829e-10,3.2433462952459133e-07,0,0,18.919540229885055,395.1185048263961,GPM6A;AZGP1;SH3BGRL;COL4A2;FHL1;TPM1;LPL;PLAT;ITGA6;CTNNAL1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 SKBR3 24H-AZD-5438-3.33,14/169,8.524591989864816e-10,3.2433462952459133e-07,0,0,10.086876832844574,210.64319752840336,EGR2;SPARC;NRN1;TNFAIP6;TPM2;LAMA4;TPM1;LTBP1;AZGP1;ALDH1A1;S100A6;EFHD1;FXYD6;CES1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-celastrol-1.11,12/116,1.1085862905712667e-09,4.133474843024026e-07,0,0,12.77398444252377,263.4018616574565,ACTA2;GPM6A;TAGLN;SPARC;SERPINE2;CALD1;PEG10;FHL1;SULF1;ACTG2;SOX4;MYLK,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-canertinib-10,11/92,1.171025707525925e-09,4.280672993216829e-07,0,0,14.967859852403611,307.8198124514068,TAGLN;TGFB2;COL4A2;CALD1;FHL1;STMN1;TPM1;ALDH1A1;FILIP1L;SOX4;MYLK,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP008 HA1E 24H-RG-108-0.37,8/36,1.3791089347599291e-09,4.944370744371031e-07,0,0,31.05494505494505,633.5776551931331,AZGP1;SERPINE2;MCAM;SERPINB9;PMP2;S100B;SCRG1;KLK6,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 HA1E 24H-QL-XII-47-1.11,14/178,1.6839505349313247e-09,5.813683300504572e-07,0,0,9.528963414634148,192.50529377706863,TGFB2;SPARC;SERPINE2;TPM1;FHL1;TNC;FN1;NEDD9;MYLK;CALD1;PEG10;STMN1;ANXA6;CRYAB,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 HCC515 24H-NVP-TAE684-10,14/178,1.6839505349313247e-09,5.813683300504572e-07,0,0,9.528963414634148,192.50529377706863,TAGLN;SERPINE2;SEMA3C;TPM1;NEDD9;ACTG2;MYLK;ACTA2;LGALS1;COL4A2;CALD1;STMN1;HADH;CTNNAL1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP006 SKBR3 3H-torin-1-0.37,8/37,1.7453456892079675e-09,5.916087215255298e-07,0,0,29.982569154982947,604.6378800664903,ACTA2;CNN1;PDLIM3;PLN;DES;MYH11;WFDC2;ACTG2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP008 PC3 24H-dasatinib-3.33,9/54,1.9170996494217e-09,6.382230136458707e-07,0,0,21.83977900552486,438.37792434613135,DES;ACTC1;TNFAIP6;MCAM;FHL1;STMN1;TNC;MAL;CRYAB,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
LINCS_L1000_Chem_Pert_down,LJP005 MCF10A 24H-PF-477736-0.37,9/55,2.273547220030703e-09,7.366680024541548e-07,0,0,21.36392024981984,425.1831293982231,PDLIM3;PLN;DES;FHL1;SPARCL1;ITGA6;MYH11;ACTG2;ASPN,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch
