Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag,direction
LINCS_L1000_Chem_Pert_down,CPC014 HT29 6H-hy-70044-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC014 PHH 24H-BRD-K40175214-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,ITGA8,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC015 A549 24H-amcinonide-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC015 A549 24H-indole-3-carbinol-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,ITGA8,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC016 HT29 6H-trichostatin a-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC017 A375 6H-BRD-K23478508 (digoxin)-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,ASPN,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC017 ASC 24H-pd 407824-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,MYL9,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC017 HEPG2 6H-BRD-A95445494-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,ITGA8,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC017 MCF7 24H-daunorubicin-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,MYL9,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC018 SKB 24H-cisapride-10.0,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,PMP22,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP009 HCC515 24H-PF 573228-10,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,SPARCL1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP005 HCC515 24H-neratinib-0.04,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,PLAT,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP005 HS578T 3H-AS-601245-10,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP005 MCF10A 24H-NVP-AEW541-10,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,ITGA6,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP005 PC3 24H-NVP-BEZ235-0.12,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,AURKB,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 A549 24H-BMS-387032-0.37,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,TPM2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 HA1E 24H-ZSTK-474-0.37,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,GPM6B,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 HCC515 24H-mitoxantrone-0.12,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,TPM2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 HEPG2 24H-withaferin-a-3.33,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,SERPINE2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 MCF10A 24H-BMS-387032-1.11,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,SORBS2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 MCF10A 3H-mitoxantrone-3.33,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,KLK6,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 MCF7 24H-QL-X-138-10,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,STMN1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP007 HCC515 24H-mitoxantrone-10,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP007 HT29 24H-GSK-1059615-3.33,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,CTNNAL1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP007 PC3 24H-OTSSP167-1.11,1/82,0.5435696717676995,0.6193099914908771,0,0,1.2887190541511528,0.7855997714822702,SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC004 PC3 24H-cycloheximide-10.0,2/181,0.5148425895643038,0.6050233354771696,0,0,1.1667062878877927,0.774569393393199,SH3BP5;SNCA,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 HME1 24H-torin-1-3.33,2/181,0.5148425895643038,0.6050233354771696,0,0,1.1667062878877927,0.774569393393199,MCAM;STMN1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
Drug_Perturbations_from_GEO_down,formaldehyde 712 rat GSE7002 sample 3545,3/282,0.5031912145647354,0.6907948901370538,0,0,1.1230521534126847,0.7712954101079377,MFAP4;LGALS1;COL9A3,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC001 HCC515 24H-l-cis-diltiazem-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PGRMC1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC003 VCAP 24H-cgp 71683 hydrochloride-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,DUSP3,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC004 HCC515 24H-rhamnetin-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC004 HEPG2 6H-dorsomorphin dihydrochloride-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,CSRP1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC004 VCAP 24H-piplartine-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,CYFIP2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC005 VCAP 24H-periplocymarin-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PGRMC1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 A673 6H-BRD-A36630025-0.35,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,ITGA8,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 COV644 6H-valproic acid-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,ASPN,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 H1299 6H-16-hydroxytriptolide-0.0799999982119,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 H1299 6H-dl-pdmp-64.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PLP1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 H1299 6H-valdecoxib-177.600006104,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PGRMC1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 HCT116 6H-7b-cis-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PLP1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 MDST8 6H-BRD-K52075040-44.4,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PMP22,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 NCIH1836 6H-parthenolide-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,DYNC1LI2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 NCIH596 6H-dorsomorphin dihydrochloride-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PGRMC1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 NOMO1 6H-zm 336372-102.71,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PMP22,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 PC3 24H-auranofin-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SCRN1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 PL21 6H-BRD-K41859756-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 PL21 6H-dorsomorphin dihydrochloride-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,ALDH1B1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 RMUGS 6H-BRD-A36630025-0.35,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PRX,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 SKLU1 6H-BRD-A36630025-0.35,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,STMN1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 SKLU1 6H-BRD-K43620258-80.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,EFHD1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 SKLU1 6H-bi 2536-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PGRMC1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 SKMEL28 6H-bms-536924-11.1,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 SNGM 6H-BRD-K57080016-80.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 U937 6H-BRD-K28907958-11.1,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,ASPN,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 U937 6H-imd 0354-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC008 A375 24H-vu0418934-2-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,NR4A2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC008 MCF7 6H-BRD-K77681376-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,AURKB,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC009 HEPG2 6H-BRD-K75477256-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PLP1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC010 PC3 6H-BRD-K53423944-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC011 A549 6H-finasteride-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,EFHD1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC012 A549 24H-BRD-A51777634-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,MYL9,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC013 ASC 24H-BRD-K09854848-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,MYL9,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC013 HEPG2 6H-hy-11009-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC013 VCAP 24H-linezolid-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PRX,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC014 A375 6H-BRD-A06929388-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,DUSP3,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC014 ASC 24H-s1142-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC014 HA1E 6H-BRD-U25771771-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC014 PC3 6H-BRD-A20697603-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC016 MCF7 6H-clofarabine-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,MYL9,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC016 SKB 24H-clocortolone pivalate-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PRX,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC019 PC3 6H-vorinostat-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC020 A549 6H-memantine hydrochloride-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC020 PC3 24H-vorinostat-10.0,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP009 HEPG2 24H-sunitinib-3.33,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,MAL,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP008 PC3 24H-GSK-1059615-3.33,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,FXYD6,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP008 HT29 24H-PD-0325901-0.37,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,CSRP1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP005 HT29 24H-PLX-4720-0.37,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,NRN1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP005 MCF10A 24H-GSK-1059615-1.11,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SERPINE2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP005 MCF7 24H-XMD16-144-3.33,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SEMA3C,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP005 MDAMB231 24H-trametinib-1.11,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,PLAT,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 HEPG2 24H-WYE-125132-1.11,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,MCAM,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 HME1 24H-alvocidib-3.33,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,ITGA6,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 HS578T 24H-PD-0325901-0.04,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,AURKB,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 LNCAP 3H-BMS-387032-1.11,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,NRN1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP006 SKBR3 3H-A443654-10,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,EGR2,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP007 A375 24H-INK-128-0.12,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,CRYAB,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP007 HCC515 24H-CGP-60474-3.33,1/83,0.5479235993962533,0.6216113712374095,0,0,1.272938443670151,0.7658244867937698,SOX4,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 HA1E 24H-azd8055-10.0,2/182,0.5177879529244628,0.6063898992631923,0,0,1.1601654846335698,0.7636087145168049,CASQ2;SNCA,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 HCC515 24H-geldanamycin-10.0,2/182,0.5177879529244628,0.6063898992631923,0,0,1.1601654846335698,0.7636087145168049,CALD1;SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
Drug_Perturbations_from_GEO_down,carboplatin (24 h) 10339178 human GSE13525 sample 3030,3/283,0.5055554231976455,0.6929458403134919,0,0,1.1189839572192513,0.7632562785733542,MBNL1-AS1;FGF7;HSD17B6,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch,reversal
Drug_Perturbations_from_GEO_down,doxycycline DB00254 human GSE11422 sample 2573,4/385,0.4989313707622287,0.6871178465806287,0,0,1.09666130443372,0.7624940481448726,DUSP3;SPARCL1;MAL;LTBP1,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC001 HCC515 24H-geldanamycin-10.0,2/183,0.5207214939479233,0.6073704342540385,0,0,1.1536969554484542,0.7528333429146552,CALD1;SH3BP5,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC002 VCAP 24H-testosterone propionate-10.0,2/183,0.5207214939479233,0.6073704342540385,0,0,1.1536969554484542,0.7528333429146552,DUSP3;MYL9,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 U937 6H-cot-10b-44.4,2/183,0.5207214939479233,0.6073704342540385,0,0,1.1536969554484542,0.7528333429146552,PGRMC1;CALD1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC017 MCF7 24H-jak3 inhibitor vi-10.0,2/183,0.5207214939479233,0.6073704342540385,0,0,1.1536969554484542,0.7528333429146552,FN1;MYL9,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC018 SKB 24H-vorinostat-10.0,2/183,0.5207214939479233,0.6073704342540385,0,0,1.1536969554484542,0.7528333429146552,SH3BP5;HADH,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,LJP005 HT29 24H-foretinib-10,2/183,0.5207214939479233,0.6073704342540385,0,0,1.1536969554484542,0.7528333429146552,LDHB;CTNNAL1,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
Drug_Perturbations_from_GEO_down,morphine 5288826 mouse GSE7762 sample 3489,4/387,0.5029797558957334,0.6907948901370538,0,0,1.0908223139335749,0.7496189370381386,PCP4;SPARC;REEP2;PLP1,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch,reversal
LINCS_L1000_Chem_Pert_down,CPC006 MCF7 24H-BRD-K49371609-0.09,3/285,0.5102665289500176,0.6020303372077905,0,0,1.1109341221982023,0.7474610112732863,ACTA1;DUSP3;MYL9,LINCS_L1000_Chem_Pert_down,Myofibroblasts_UP→DOWNmatch,reversal
Drug_Perturbations_from_GEO_down,SODIUM ARSENITE 443495 mouse GSE11056 sample 3356,3/285,0.5102665289500176,0.6972037950590649,0,0,1.1109341221982023,0.7474610112732863,NR4A1;FGF7;PLP1,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch,reversal
Drug_Perturbations_from_GEO_down,etanercept DB00005 human GSE47751 sample 2594,3/285,0.5102665289500176,0.6972037950590649,0,0,1.1109341221982023,0.7474610112732863,MLIP;PLAT;KLK6,Drug_Perturbations_from_GEO_down,Myofibroblasts_UP→DOWNmatch,reversal
