group,names,scores,logfoldchanges,pvals,pvals_adj
7,ENSG00000164483,-0.37200043,-22.793158,0.7098925245527419,0.999709677554118
7,ENSG00000159648,-0.3753868,-2.7938123,0.7073728239349548,0.999709677554118
7,ENSG00000106952,-0.3802201,-2.7381012,0.7037820612338241,0.999709677554118
7,ENSG00000111348,-0.38077995,-0.3897001,0.7033665444120087,0.999709677554118
7,ENSG00000158485,-0.3858469,-5.4328446,0.699610047059061,0.999709677554118
7,ENSG00000206073,-0.3861972,-3.5728853,0.6993506189294639,0.999709677554118
7,ENSG00000244414,-0.38666713,-22.611408,0.6990026607044683,0.999709677554118
7,ENSG00000171246,-0.38933378,-22.31029,0.6970292435331039,0.999709677554118
7,ENSG00000135454,-0.39082143,-3.723869,0.6959292440175691,0.999709677554118
7,ENSG00000196405,-0.3935303,-0.698618,0.693927847908827,0.999709677554118
7,ENSG00000204475,-0.39376047,-3.94839,0.6937578830586,0.999709677554118
7,ENSG00000206579,-0.3963608,-3.7046413,0.6918388715656585,0.999709677554118
7,ENSG00000163599,-0.3965156,-5.4435844,0.6917246980940086,0.999709677554118
7,ENSG00000227191,-0.40800047,-23.119383,0.6832733236393976,0.999709677554118
7,ENSG00000233559,-0.40951324,-0.7146727,0.6821630575207696,0.999709677554118
7,ENSG00000182162,-0.41041335,-5.5821986,0.6815027568839307,0.999709677554118
7,ENSG00000004809,-0.41466716,-22.846802,0.6783855812763839,0.999709677554118
7,ENSG00000053438,-0.41835958,-2.539533,0.6756842337779259,0.999709677554118
7,ENSG00000160781,-0.41935268,-1.899822,0.6749584076924231,0.999709677554118
7,ENSG00000180644,-0.42714915,-2.4119506,0.6692707048043691,0.999709677554118
7,ENSG00000008394,-0.42829803,-0.6561357,0.668434155144187,0.999709677554118
7,ENSG00000196169,-0.4284674,-5.3943896,0.6683108665534812,0.999709677554118
7,ENSG00000169474,-0.43600053,-22.264452,0.6628363586109706,0.999709677554118
7,ENSG00000100450,-0.4407554,-3.107382,0.6593900953571372,0.999709677554118
