ensembl_id_stripped	gene_symbol	source_map	present_in_hvg	present_in_raw	duplicated_symbol_in_raw	notes
ENSG00000066044	ELAVL1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000107105	ELAVL2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196361	ELAVL3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000162374	ELAVL4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120690	ELF1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000109381	ELF2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000234678	ELF3-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000102034	ELF4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000225968	ELFN1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000236081	ELFN1-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000166897	ELFN2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000126767	ELK1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158711	ELK4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105656	ELL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000118985	ELL2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000128886	ELL3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000155849	ELMO1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000062598	ELMO2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000102890	ELMO3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179387	ELMOD2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000115459	ELMOD3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000156030	ELMSAN1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000232415	ELN-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000011007	ELOA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000236810	ELOA-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000103363	ELOB	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000154582	ELOC	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130165	ELOF1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000066322	ELOVL1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197977	ELOVL2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000170522	ELOVL6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000070061	ELP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134759	ELP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134014	ELP3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000109911	ELP4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000170291	ELP5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163832	ELP6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000170571	EMB	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000127463	EMC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000161671	EMC10	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000104412	EMC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000125037	EMC3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000128463	EMC4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000127774	EMC6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134153	EMC7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000131148	EMC8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100908	EMC9	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000102119	EMD	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000154920	EME1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197774	EME2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000126749	EMG1	10x_features / GTF	False	True	True	from raw.gene_symbol
ENSG00000268439	EMG1	10x_features / GTF	False	True	True	from raw.gene_symbol
ENSG00000132205	EMILIN2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000066629	EML1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000125746	EML2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000149499	EML3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143924	EML4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165521	EML5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000214595	EML6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000213853	EMP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000142227	EMP3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158636	EMSY	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135638	EMX1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164778	EN2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000154380	ENAH	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000132464	ENAM	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000149218	ENDOD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000167136	ENDOG	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000111405	ENDOU	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000173818	ENDOV	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000167280	ENGASE	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000124074	ENKD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000151023	ENKUR	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000074800	ENO1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000230679	ENO1-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000111674	ENO2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188316	ENO4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000145293	ENOPH1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000132199	ENOSF1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120658	ENOX1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165675	ENOX2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000154269	ENPP3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000001561	ENPP4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112796	ENPP5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143420	ENSA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138185	ENTPD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000226688	ENTPD1-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000223797	ENTPD3-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197217	ENTPD4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187097	ENTPD5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197586	ENTPD6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000198018	ENTPD7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188833	ENTPD8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165689	ENTR1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120533	ENY2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163378	EOGT	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100393	EP300	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000231993	EP300-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183495	EP400	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000159023	EPB41	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000088367	EPB41L1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000079819	EPB41L2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000129595	EPB41L4A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000224032	EPB41L4A-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000278921	EPB41L4A-DT	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000115109	EPB41L5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120616	EPC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135999	EPC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000152223	EPG5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000146904	EPHA1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000229153	EPHA1-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183317	EPHA10	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000044524	EPHA3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000116106	EPHA4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000145242	EPHA5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000250846	EPHA5-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000080224	EPHA6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135333	EPHA7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000154928	EPHB1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000133216	EPHB2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196411	EPHB4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143819	EPHX1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120915	EPHX2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000172031	EPHX4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112425	EPM2A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000178567	EPM2AIP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000063245	EPN1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000072134	EPN2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000049283	EPN3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130427	EPO	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187266	EPOR	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000136628	EPRS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000085832	EPS15	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000127527	EPS15L1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000177106	EPS8L2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000133106	EPSTI1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120160	EQTN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000132591	ERAL1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164307	ERAP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164308	ERAP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187682	ERAS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000178568	ERBB4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112851	ERBIN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000082805	ERC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187672	ERC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000012061	ERCC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000104884	ERCC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163161	ERCC3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000175595	ERCC4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134899	ERCC5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000225830	ERCC6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000186871	ERCC6L	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182150	ERCC6L2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000049167	ERCC8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000178752	ERFE	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000133935	ERG28	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000113719	ERGIC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000087502	ERGIC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000125991	ERGIC3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100632	ERH	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000104626	ERI1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196678	ERI2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000117419	ERI3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000280303	ERICD	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000104714	ERICH1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204334	ERICH2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000178965	ERICH3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204978	ERICH4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163645	ERICH6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000240137	ERICH6-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000068912	ERLEC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000107566	ERLIN1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000147475	ERLIN2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164010	ERMAP	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130023	ERMARD	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000136541	ERMN	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000099219	ERMP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000178607	ERN1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197930	ERO1A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000086619	ERO1B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000089248	ERP29	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000023318	ERP44	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000213462	ERV3-1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000267259	ERVE-1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000267696	ERVK-28	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000142396	ERVK3-1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000269486	ERVK9-11	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000226887	ERVMER34-1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000230426	ERVMER61-1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000242950	ERVW-1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000141446	ESCO1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000139684	ESD	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000089048	ESF1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135476	ESPL1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000144488	ESPNL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000091831	ESR1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000140009	ESR2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000103067	ESRP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000173153	ESRRA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100056	ESS2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000139641	ESYT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000117868	ESYT2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158220	ESYT3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143971	ETAA1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120705	ETF1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000140374	ETFA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105379	ETFB	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000139160	ETFBKMT	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171503	ETFDH	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000205707	ETFRF1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105755	ETHE1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000139163	ETNK1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143845	ETNK2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105672	ETV2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000117036	ETV3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000253831	ETV3L	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000244405	ETV5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000139083	ETV6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000072840	EVC	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000173040	EVC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000067208	EVI5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000142459	EVI5L	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196405	EVL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000214860	EVPLL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000212766	EWSAT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182944	EWSR1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000081177	EXD2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187609	EXD3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000174371	EXO1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164002	EXO5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000090989	EXOC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000250821	EXOC1L	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112685	EXOC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000180104	EXOC3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000221990	EXOC3-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179044	EXOC3L1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000205436	EXOC3L4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000131558	EXOC4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000070367	EXOC5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138190	EXOC6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000144036	EXOC6B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182473	EXOC7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000116903	EXOC8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000157036	EXOG	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171311	EXOSC1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171824	EXOSC10	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130713	EXOSC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000107371	EXOSC3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000178896	EXOSC4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000077348	EXOSC5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000223496	EXOSC6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000075914	EXOSC7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120699	EXOSC8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000123737	EXOSC9	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000110723	EXPH5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182197	EXT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000151348	EXT2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158008	EXTL1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000162694	EXTL2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000012232	EXTL3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000246339	EXTL3-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000104313	EYA1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158161	EYA3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112319	EYA4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188107	EYS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000108799	EZH1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000106462	EZH2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000092820	EZR	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000251165	F11-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158769	F11R	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000057593	F7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000277203	F8A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000277150	F8A3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000117480	FAAH	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165591	FAAH2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185504	FAAP100	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000162585	FAAP20	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000131944	FAAP24	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197416	FABP12	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000168040	FADD	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185104	FAF1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000113194	FAF2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000180185	FAHD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000115042	FAHD2A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000144199	FAHD2B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158234	FAIM	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135472	FAIM2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000228126	FALEC	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000167106	FAM102A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000162636	FAM102B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000133193	FAM104A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182518	FAM104B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000065809	FAM107B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000169122	FAM110B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000166801	FAM111A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000245571	FAM111A-DT	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197712	FAM114A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000055147	FAM114A2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000121104	FAM117A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138439	FAM117B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000100376	FAM118A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197798	FAM118B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000048828	FAM120A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188938	FAM120AOS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112584	FAM120B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000184083	FAM120C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187866	FAM122A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000156504	FAM122B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000156500	FAM122C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000150510	FAM124A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000122591	FAM126A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000155744	FAM126B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135842	FAM129A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000136830	FAM129B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000167483	FAM129C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000175182	FAM131A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000159784	FAM131B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185519	FAM131C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179083	FAM133A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000234545	FAM133B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000082269	FAM135A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000147724	FAM135B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000035141	FAM136A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138640	FAM13A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000248019	FAM13A-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000031003	FAM13B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000109794	FAM149A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138286	FAM149B1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000152380	FAM151B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000170074	FAM153A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182230	FAM153B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204677	FAM153C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204442	FAM155A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130054	FAM155B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000268350	FAM156A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179304	FAM156B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000260528	FAM157C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164142	FAM160A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000051009	FAM160A2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000151553	FAM160B1	10x_features / GTF	False	True	False	from raw.gene_symbol
