Gene_set,term,Overlap,P-value,Adjusted_P_value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,tag
Drug_Perturbations_from_GEO_up,etanercept DB00005 human GSE11903 sample 2607,16/338,1.5702103682330495e-07,5.919010388078495e-06,0,0,5.565217391304348,87.18962670229799,NRN1;LPL;S100B;ACTG2;ASPN;ACTA1;MFAP4;PLA2G16;PCP4;AZGP1;PLN;PPP1R1A;BAG2;SCRN1;PLP1;MAL,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,BPDE 41322 human GSE19510 sample 3378,16/352,2.7167364468194065e-07,9.814210414135108e-06,0,0,5.329501915708812,80.57495049241388,TAGLN;SPARC;CD151;SERPINE2;DSTN;WFDC1;ACTG2;ACTA2;CNN1;SH3BGRL;PGRMC1;LGALS1;CSRP1;S100A6;DYNLRB1;MYL9,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,formaldehyde 712 rat GSE7002 sample 3543,15/313,3.325173619629641e-07,1.1531702112875594e-05,0,0,5.6122722914669225,83.71587360688154,MLIP;MYOC;MME;TNC;FN1;S100B;ACTG2;ASPN;RCAN1;MFAP4;LGALS1;PMP22;SPARCL1;COL9A3;MYH11,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,formaldehyde 712 rat GSE7002 sample 3545,15/318,4.068855244425765e-07,1.3505247131585345e-05,0,0,5.518246110325318,81.19952342706075,GPM6A;CPM;NRN1;AIF1L;NR4A2;ACTA1;SFRP5;MPZ;PLP1;CNTN4;FAM83D;FILIP1L;CRYAB;GPM6B;BCAS1,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,"cytarabine, 2xEC50, 5 d 6253 human GSE6930 sample 3424",14/276,4.205786303953913e-07,1.3505247131585345e-05,0,0,5.934941013185288,87.13463403668209,TAGLN;SPARC;SERPINE2;TNFAIP6;TPM2;TPM1;FN1;DSTN;LDHB;CSRP1;COL4A2;VIM;FLNC;CES1,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,propofol DB00818 human GSE4386 sample 2804,15/323,4.959579830339357e-07,1.535698468894365e-05,0,0,5.427272727272728,78.7864950125873,C11ORF96;EGR2;SPARC;TNFAIP6;FN1;ASPN;NR4A2;NR4A1;ACTA1;LDHB;SPARCL1;FLNC;FILIP1L;CRYAB;CDH19,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,Phosgene 6371 mouse GSE2565 sample 3611,13/243,6.048596095768349e-07,1.808321660355572e-05,0,0,6.252517808892164,89.52523476696722,SLC12A2;TAGLN;DSTN;WFDC2;ACTA2;RCAN1;NR4A1;CNN1;PGRMC1;RGCC;ACTC1;ALDH1A1;S100A6,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,dexamethasone DB01234 human GSE34313 sample 3169,14/286,6.449700859337594e-07,1.8639635483485643e-05,0,0,5.713820187165775,81.44514663117886,AOC3;CPM;PPP1R14A;WFDC1;SORBS2;FBXO32;DES;RGCC;SPARCL1;EFHD1;MYH11;CRYAB;RAMP1;GPM6B,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,PLX4032 DB05238 human GSE24862 sample 2567,12/207,7.107417503343453e-07,1.987784185612508e-05,0,0,6.78133102852204,96.0030096948652,SHC4;CPM;MLIP;SEMA3C;PLP1;FXYD6;LPIN1;SULF1;CRYAB;SOX4;CDH7;AIF1L,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,decitabine 451668 mouse GSE4768 sample 3103,13/251,8.718827506353585e-07,2.3622573275026745e-05,0,0,6.03988035892323,84.27210042405609,TAGLN;SERPINE2;TNC;FN1;DSTN;ACTG2;ACTA2;FGF7;LGALS1;CSRP1;COL4A2;S100A6;FILIP1L,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,titanium dioxide NA mouse GSE7475 sample 2824,15/339,9.116617728129798e-07,2.395184112208647e-05,0,0,5.155026455026455,71.69609133114953,TAGLN;CD151;TPM2;ACTG2;CNN1;PGRMC1;RGCC;LGALS1;CSRP1;PRX;S100A6;PMP22;SPARCL1;VIM;MYL9,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,resveratrol DB02709 mouse GSE11291 sample 3503,14/297,1.0111657645261433e-06,2.578472699541665e-05,0,0,5.488636363636363,75.76736842963909,MLIP;FHL1;NEXN;DSTN;ACTA2;ACTA1;RGCC;LGALS1;PLN;CASQ2;SPARCL1;VIM;DYNLRB1;MYL9,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,isoflurane 3763 rat GSE6433 sample 3654,14/316,2.09861337663501e-06,5.198565135835868e-05,0,0,5.13832028898254,67.17960042834206,SPARC;CD151;PLLP;MT3;LDHB;PCP4;PGRMC1;STMN1;FXYD1;ALDH1A1;PLP1;SPARCL1;MAL;MBP,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
Drug_Perturbations_from_GEO_up,fluoxetine 62857 mouse GSE6476 sample 2618,13/274,2.315999157240081e-06,5.5776979703531946e-05,0,0,5.501158083858259,71.38120840500602,SPARC;NRN1;FAM13C;DSTN;PCP4;LGALS1;S100A6;ITGB8;VIM;DYNLRB1;HAGH;SCRG1;SNCA,Drug_Perturbations_from_GEO_up,Myofibroblasts_UP→UPmatch
